timestamp,class,confidence,filename
20251127_161823,No Helmet,0.28,violation_20251127_161823_10.jpg
20251127_161824,No Helmet,0.36,violation_20251127_161824_11.jpg
20251127_161824,No Helmet,0.28,violation_20251127_161824_12.jpg
20251127_161824,No Helmet,0.28,violation_20251127_161824_13.jpg
20251127_161825,No Helmet,0.38,violation_20251127_161825_14.jpg
20251127_161825,No Helmet,0.39,violation_20251127_161825_15.jpg
20251127_161825,No Helmet,0.31,violation_20251127_161825_16.jpg
20251127_161826,No Helmet,0.35,violation_20251127_161826_17.jpg
20251127_161826,No Helmet,0.30,violation_20251127_161826_18.jpg
20251127_161826,No Helmet,0.29,violation_20251127_161826_19.jpg
20251127_161826,No Helmet,0.31,violation_20251127_161826_20.jpg
20251127_161826,No Helmet,0.29,violation_20251127_161826_21.jpg
20251127_161827,No Helmet,0.26,violation_20251127_161827_22.jpg
20251127_161827,No Helmet,0.36,violation_20251127_161827_23.jpg
20251127_161827,No Helmet,0.29,violation_20251127_161827_24.jpg
20251127_161903,No Helmet,0.54,violation_20251127_161903_0.jpg
20251127_161903,No Helmet,0.67,violation_20251127_161903_1.jpg
20251127_161904,No Helmet,0.85,violation_20251127_161904_2.jpg
20251127_161904,No Helmet,0.89,violation_20251127_161904_3.jpg
20251127_161904,No Helmet,0.85,violation_20251127_161904_4.jpg
20251127_161904,No Helmet,0.85,violation_20251127_161904_5.jpg
20251127_161904,No Helmet,0.79,violation_20251127_161904_6.jpg
20251127_161904,No Helmet,0.68,violation_20251127_161904_7.jpg
20251127_161905,No Helmet,0.81,violation_20251127_161905_8.jpg
20251127_161905,No Helmet,0.67,violation_20251127_161905_9.jpg
20251127_161905,No Helmet,0.75,violation_20251127_161905_10.jpg
20251127_161905,No Helmet,0.74,violation_20251127_161905_11.jpg
20251127_161905,No Helmet,0.79,violation_20251127_161905_12.jpg
20251127_161906,No Helmet,0.72,violation_20251127_161906_13.jpg
20251127_161906,No Helmet,0.82,violation_20251127_161906_14.jpg
20251127_161906,No Helmet,0.70,violation_20251127_161906_15.jpg
20251127_161906,No Helmet,0.78,violation_20251127_161906_16.jpg
20251127_161906,No Helmet,0.73,violation_20251127_161906_17.jpg
20251127_161907,No Helmet,0.73,violation_20251127_161907_18.jpg
20251127_161907,No Helmet,0.69,violation_20251127_161907_19.jpg
20251127_161907,No Helmet,0.84,violation_20251127_161907_20.jpg
20251127_161907,No Helmet,0.80,violation_20251127_161907_21.jpg
20251127_161907,No Helmet,0.83,violation_20251127_161907_22.jpg
20251127_161908,No Helmet,0.77,violation_20251127_161908_23.jpg
20251127_161908,No Helmet,0.75,violation_20251127_161908_24.jpg
20251127_161908,No Helmet,0.75,violation_20251127_161908_25.jpg
20251127_161908,No Helmet,0.76,violation_20251127_161908_26.jpg
20251127_161908,No Helmet,0.77,violation_20251127_161908_27.jpg
20251127_161909,No Helmet,0.79,violation_20251127_161909_28.jpg
20251127_161909,No Helmet,0.79,violation_20251127_161909_29.jpg
20251127_161909,No Helmet,0.75,violation_20251127_161909_30.jpg
20251127_161909,No Helmet,0.76,violation_20251127_161909_31.jpg
20251127_161909,No Helmet,0.77,violation_20251127_161909_32.jpg
20251127_161910,No Helmet,0.72,violation_20251127_161910_33.jpg
20251127_161910,No Helmet,0.76,violation_20251127_161910_34.jpg
20251127_161910,No Helmet,0.74,violation_20251127_161910_35.jpg
20251127_161910,No Helmet,0.75,violation_20251127_161910_36.jpg
20251127_161910,No Helmet,0.79,violation_20251127_161910_37.jpg
20251127_161911,No Helmet,0.72,violation_20251127_161911_38.jpg
20251127_161911,No Helmet,0.66,violation_20251127_161911_39.jpg
20251127_161911,No Helmet,0.66,violation_20251127_161911_40.jpg
20251127_161911,No Helmet,0.72,violation_20251127_161911_41.jpg
20251127_162140,No Helmet,0.70,violation_20251127_162140_0.jpg
20251127_162140,No Helmet,0.69,violation_20251127_162140_1.jpg
20251127_162140,No Helmet,0.71,violation_20251127_162140_2.jpg
20251127_162140,No Helmet,0.71,violation_20251127_162140_3.jpg
20251127_162141,No Helmet,0.81,violation_20251127_162141_4.jpg
20251127_162141,No Helmet,0.80,violation_20251127_162141_5.jpg
20251127_162141,No Helmet,0.83,violation_20251127_162141_6.jpg
20251127_162141,No Helmet,0.73,violation_20251127_162141_7.jpg
20251127_162141,No Helmet,0.74,violation_20251127_162141_8.jpg
20251127_162142,No Helmet,0.72,violation_20251127_162142_9.jpg
20251127_162142,No Helmet,0.77,violation_20251127_162142_10.jpg
20251127_162142,No Helmet,0.77,violation_20251127_162142_11.jpg
20251127_162142,No Helmet,0.76,violation_20251127_162142_12.jpg
20251127_162142,No Helmet,0.75,violation_20251127_162142_13.jpg
20251127_162143,No Helmet,0.76,violation_20251127_162143_14.jpg
20251127_162143,No Helmet,0.84,violation_20251127_162143_15.jpg
20251127_162143,No Helmet,0.78,violation_20251127_162143_16.jpg
20251127_162143,No Helmet,0.80,violation_20251127_162143_17.jpg
20251127_162143,No Helmet,0.83,violation_20251127_162143_18.jpg
20251127_162144,No Helmet,0.83,violation_20251127_162144_19.jpg
20251127_162144,No Helmet,0.79,violation_20251127_162144_20.jpg
20251127_162144,No Helmet,0.82,violation_20251127_162144_21.jpg
20251127_162144,No Helmet,0.81,violation_20251127_162144_22.jpg
20251127_162144,No Helmet,0.81,violation_20251127_162144_23.jpg
20251127_162145,No Helmet,0.78,violation_20251127_162145_24.jpg
20251127_162145,No Helmet,0.78,violation_20251127_162145_25.jpg
20251127_162145,No Helmet,0.77,violation_20251127_162145_26.jpg
20251127_162145,No Helmet,0.66,violation_20251127_162145_27.jpg
20251127_162145,No Helmet,0.59,violation_20251127_162145_28.jpg
20251127_162205,No Helmet,0.41,violation_20251127_162205_0.jpg
20251127_162205,No Helmet,0.48,violation_20251127_162205_1.jpg
20251127_162205,No Helmet,0.67,violation_20251127_162205_2.jpg
20251127_162206,No Helmet,0.72,violation_20251127_162206_3.jpg
20251127_162206,No Helmet,0.69,violation_20251127_162206_4.jpg
20251127_162206,No Helmet,0.72,violation_20251127_162206_5.jpg
20251127_162206,No Helmet,0.63,violation_20251127_162206_6.jpg
20251127_162206,No Helmet,0.58,violation_20251127_162206_7.jpg
20251127_162207,No Helmet,0.64,violation_20251127_162207_8.jpg
20251127_162207,No Helmet,0.64,violation_20251127_162207_9.jpg
20251127_162207,No Helmet,0.41,violation_20251127_162207_10.jpg
20251127_162207,No Helmet,0.34,violation_20251127_162207_11.jpg
20251127_162207,No Helmet,0.26,violation_20251127_162207_12.jpg
20251127_162208,No Helmet,0.66,violation_20251127_162208_13.jpg
20251127_162208,No Helmet,0.72,violation_20251127_162208_14.jpg
20251127_162208,No Helmet,0.83,violation_20251127_162208_15.jpg
20251127_162208,No Helmet,0.70,violation_20251127_162208_16.jpg
20251127_162208,No Helmet,0.66,violation_20251127_162208_17.jpg
20251127_162209,No Helmet,0.73,violation_20251127_162209_18.jpg
20251127_162209,No Helmet,0.84,violation_20251127_162209_19.jpg
20251127_162209,No Helmet,0.80,violation_20251127_162209_20.jpg
20251127_162209,No Helmet,0.72,violation_20251127_162209_21.jpg
20251127_162210,No Helmet,0.83,violation_20251127_162210_22.jpg
20251127_162210,No Helmet,0.83,violation_20251127_162210_23.jpg
20251127_162210,No Helmet,0.76,violation_20251127_162210_24.jpg
20251127_162210,No Helmet,0.79,violation_20251127_162210_25.jpg
20251127_162210,No Helmet,0.83,violation_20251127_162210_26.jpg
20251127_162210,No Helmet,0.84,violation_20251127_162210_27.jpg
20251127_162211,No Helmet,0.84,violation_20251127_162211_28.jpg
20251127_162211,No Helmet,0.82,violation_20251127_162211_29.jpg
20251127_162211,No Helmet,0.83,violation_20251127_162211_30.jpg
20251127_162211,No Helmet,0.86,violation_20251127_162211_31.jpg
20251127_162211,No Helmet,0.89,violation_20251127_162211_32.jpg
20251127_162212,No Helmet,0.85,violation_20251127_162212_33.jpg
20251127_162212,No Helmet,0.79,violation_20251127_162212_34.jpg
20251127_162212,No Helmet,0.85,violation_20251127_162212_35.jpg
20251127_162212,No Helmet,0.89,violation_20251127_162212_36.jpg
20251127_162212,No Helmet,0.89,violation_20251127_162212_37.jpg
20251127_162213,No Helmet,0.87,violation_20251127_162213_38.jpg
20251127_162213,No Helmet,0.87,violation_20251127_162213_39.jpg
20251127_162213,No Helmet,0.89,violation_20251127_162213_40.jpg
20251127_162213,No Helmet,0.85,violation_20251127_162213_41.jpg
20251127_162214,No Helmet,0.89,violation_20251127_162214_42.jpg
20251127_162214,No Helmet,0.89,violation_20251127_162214_43.jpg
20251127_162214,No Helmet,0.87,violation_20251127_162214_44.jpg
20251127_162214,No Helmet,0.85,violation_20251127_162214_45.jpg
20251127_162214,No Helmet,0.78,violation_20251127_162214_46.jpg
20251127_162215,No Helmet,0.81,violation_20251127_162215_47.jpg
20251127_162215,No Helmet,0.88,violation_20251127_162215_48.jpg
20251127_162215,No Helmet,0.88,violation_20251127_162215_49.jpg
20251127_162215,No Helmet,0.83,violation_20251127_162215_50.jpg
20251127_162215,No Helmet,0.86,violation_20251127_162215_51.jpg
20251127_162216,No Helmet,0.88,violation_20251127_162216_52.jpg
20251127_162216,No Helmet,0.89,violation_20251127_162216_53.jpg
20251127_162216,No Helmet,0.88,violation_20251127_162216_54.jpg
20251127_162216,No Helmet,0.88,violation_20251127_162216_55.jpg
20251127_162217,No Helmet,0.85,violation_20251127_162217_56.jpg
20251127_162217,No Helmet,0.86,violation_20251127_162217_57.jpg
20251127_162217,No Helmet,0.87,violation_20251127_162217_58.jpg
20251127_162217,No Helmet,0.86,violation_20251127_162217_59.jpg
20251127_162217,No Helmet,0.89,violation_20251127_162217_60.jpg
20251127_162218,No Helmet,0.88,violation_20251127_162218_61.jpg
20251127_162218,No Helmet,0.87,violation_20251127_162218_62.jpg
20251127_162218,No Helmet,0.88,violation_20251127_162218_63.jpg
20251127_162218,No Helmet,0.87,violation_20251127_162218_64.jpg
20251127_162219,No Helmet,0.85,violation_20251127_162219_65.jpg
20251127_162219,No Helmet,0.87,violation_20251127_162219_66.jpg
20251127_162219,No Helmet,0.88,violation_20251127_162219_67.jpg
20251127_162219,No Helmet,0.88,violation_20251127_162219_68.jpg
20251127_162219,No Helmet,0.88,violation_20251127_162219_69.jpg
20251127_162220,No Helmet,0.87,violation_20251127_162220_70.jpg
20251127_162220,No Helmet,0.87,violation_20251127_162220_71.jpg
20251127_162220,No Helmet,0.88,violation_20251127_162220_72.jpg
20251127_162220,No Helmet,0.74,violation_20251127_162220_73.jpg
20251127_162220,No Helmet,0.69,violation_20251127_162220_74.jpg
20251127_162226,No Helmet,0.26,violation_20251127_162226_75.jpg
20251127_162226,No Helmet,0.27,violation_20251127_162226_76.jpg
20251127_162227,No Helmet,0.40,violation_20251127_162227_77.jpg
20251127_162227,No Helmet,0.77,violation_20251127_162227_78.jpg
20251127_162227,No Helmet,0.84,violation_20251127_162227_79.jpg
20251127_162227,No Helmet,0.68,violation_20251127_162227_80.jpg
20251127_162227,No Helmet,0.87,violation_20251127_162227_81.jpg
20251127_162228,No Helmet,0.80,violation_20251127_162228_82.jpg
20251127_162228,No Helmet,0.83,violation_20251127_162228_83.jpg
20251127_162228,No Helmet,0.86,violation_20251127_162228_84.jpg
20251127_162228,No Helmet,0.89,violation_20251127_162228_85.jpg
20251127_162229,No Helmet,0.85,violation_20251127_162229_86.jpg
20251127_162229,No Helmet,0.87,violation_20251127_162229_87.jpg
20251127_162229,No Helmet,0.84,violation_20251127_162229_88.jpg
20251127_162229,No Helmet,0.40,violation_20251127_162229_89.jpg
20251127_162232,No Helmet,0.27,violation_20251127_162232_90.jpg
20251127_162232,No Helmet,0.57,violation_20251127_162232_91.jpg
20251127_162232,No Helmet,0.74,violation_20251127_162232_92.jpg
20251127_162233,No Helmet,0.80,violation_20251127_162233_93.jpg
20251127_162233,No Helmet,0.81,violation_20251127_162233_94.jpg
20251127_162233,No Helmet,0.86,violation_20251127_162233_95.jpg
20251127_162233,No Helmet,0.84,violation_20251127_162233_96.jpg
20251127_162233,No Helmet,0.86,violation_20251127_162233_97.jpg
20251127_162234,No Helmet,0.83,violation_20251127_162234_98.jpg
20251127_162234,No Helmet,0.81,violation_20251127_162234_99.jpg
20251127_162234,No Helmet,0.78,violation_20251127_162234_100.jpg
20251127_162234,No Helmet,0.78,violation_20251127_162234_101.jpg
20251127_162234,No Helmet,0.81,violation_20251127_162234_102.jpg
20251127_162235,No Helmet,0.87,violation_20251127_162235_103.jpg
20251127_162235,No Helmet,0.86,violation_20251127_162235_104.jpg
20251127_162235,No Helmet,0.85,violation_20251127_162235_105.jpg
20251127_162235,No Helmet,0.85,violation_20251127_162235_106.jpg
20251127_162236,No Helmet,0.85,violation_20251127_162236_107.jpg
20251127_162236,No Helmet,0.88,violation_20251127_162236_108.jpg
20251127_162236,No Helmet,0.88,violation_20251127_162236_109.jpg
20251127_162236,No Helmet,0.89,violation_20251127_162236_110.jpg
20251127_162236,No Helmet,0.89,violation_20251127_162236_111.jpg
20251127_162237,No Helmet,0.89,violation_20251127_162237_112.jpg
20251127_162237,No Helmet,0.86,violation_20251127_162237_113.jpg
20251127_162237,No Helmet,0.85,violation_20251127_162237_114.jpg
20251127_162237,No Helmet,0.86,violation_20251127_162237_115.jpg
20251127_162238,No Helmet,0.86,violation_20251127_162238_116.jpg
20251127_162238,No Helmet,0.82,violation_20251127_162238_117.jpg
20251127_162238,No Helmet,0.83,violation_20251127_162238_118.jpg
20251127_162238,No Helmet,0.86,violation_20251127_162238_119.jpg
20251127_162238,No Helmet,0.86,violation_20251127_162238_120.jpg
20251127_162239,No Helmet,0.85,violation_20251127_162239_121.jpg
20251127_162239,No Helmet,0.87,violation_20251127_162239_122.jpg
20251127_162239,No Helmet,0.87,violation_20251127_162239_123.jpg
20251127_162239,No Helmet,0.88,violation_20251127_162239_124.jpg
20251127_162240,No Helmet,0.88,violation_20251127_162240_125.jpg
20251127_162240,No Helmet,0.87,violation_20251127_162240_126.jpg
20251127_162240,No Helmet,0.88,violation_20251127_162240_127.jpg
20251127_162240,No Helmet,0.87,violation_20251127_162240_128.jpg
20251127_162240,No Helmet,0.86,violation_20251127_162240_129.jpg
20251127_162241,No Helmet,0.87,violation_20251127_162241_130.jpg
20251127_162241,No Helmet,0.88,violation_20251127_162241_131.jpg
20251127_162241,No Helmet,0.89,violation_20251127_162241_132.jpg
20251127_162241,No Helmet,0.89,violation_20251127_162241_133.jpg
20251127_162241,No Helmet,0.89,violation_20251127_162241_134.jpg
20251127_162242,No Helmet,0.89,violation_20251127_162242_135.jpg
20251127_162242,No Helmet,0.89,violation_20251127_162242_136.jpg
20251127_162242,No Helmet,0.89,violation_20251127_162242_137.jpg
20251127_162242,No Helmet,0.88,violation_20251127_162242_138.jpg
20251127_162243,No Helmet,0.88,violation_20251127_162243_139.jpg
20251127_162243,No Helmet,0.87,violation_20251127_162243_140.jpg
20251127_162243,No Helmet,0.87,violation_20251127_162243_141.jpg
20251127_162243,No Helmet,0.87,violation_20251127_162243_142.jpg
20251127_162243,No Helmet,0.90,violation_20251127_162243_143.jpg
20251127_162244,No Helmet,0.88,violation_20251127_162244_144.jpg
20251127_162244,No Helmet,0.87,violation_20251127_162244_145.jpg
20251127_162244,No Helmet,0.86,violation_20251127_162244_146.jpg
20251127_162244,No Helmet,0.85,violation_20251127_162244_147.jpg
20251127_162244,No Helmet,0.87,violation_20251127_162244_148.jpg
20251127_162245,No Helmet,0.85,violation_20251127_162245_149.jpg
20251127_162245,No Helmet,0.84,violation_20251127_162245_150.jpg
20251127_162245,No Helmet,0.84,violation_20251127_162245_151.jpg
20251127_162245,No Helmet,0.86,violation_20251127_162245_152.jpg
20251127_162246,No Helmet,0.84,violation_20251127_162246_153.jpg
20251127_162246,No Helmet,0.86,violation_20251127_162246_154.jpg
20251127_162246,No Helmet,0.85,violation_20251127_162246_155.jpg
20251127_162246,No Helmet,0.77,violation_20251127_162246_156.jpg
20251127_162246,No Helmet,0.81,violation_20251127_162246_157.jpg
20251127_162247,No Helmet,0.81,violation_20251127_162247_158.jpg
20251127_162247,No Helmet,0.82,violation_20251127_162247_159.jpg
20251127_162247,No Helmet,0.82,violation_20251127_162247_160.jpg
20251127_162247,No Helmet,0.81,violation_20251127_162247_161.jpg
20251127_162247,No Helmet,0.86,violation_20251127_162247_162.jpg
20251127_162248,No Helmet,0.51,violation_20251127_162248_163.jpg
20251127_162253,No Helmet,0.50,violation_20251127_162253_164.jpg
20251127_162253,No Helmet,0.28,violation_20251127_162253_165.jpg
20251127_162343,No Helmet,0.27,violation_20251127_162343_0.jpg
20251128_111140,No Helmet,0.55,violation_20251128_111140_0.jpg
20251128_111140,No Helmet,0.63,violation_20251128_111140_1.jpg
20251128_111141,No Helmet,0.65,violation_20251128_111141_2.jpg
20251128_111141,No Helmet,0.72,violation_20251128_111141_3.jpg
20251128_111141,No Helmet,0.67,violation_20251128_111141_4.jpg
20251128_111141,No Helmet,0.58,violation_20251128_111141_5.jpg
20251128_111141,No Helmet,0.55,violation_20251128_111141_6.jpg
20251128_111142,No Helmet,0.60,violation_20251128_111142_7.jpg
20251128_111142,No Helmet,0.63,violation_20251128_111142_8.jpg
20251128_111142,No Helmet,0.58,violation_20251128_111142_9.jpg
20251128_111142,No Helmet,0.52,violation_20251128_111142_10.jpg
20251128_111142,No Helmet,0.59,violation_20251128_111142_11.jpg
20251128_111143,No Helmet,0.49,violation_20251128_111143_12.jpg
20251128_111144,No Helmet,0.65,violation_20251128_111144_13.jpg
20251128_111144,No Helmet,0.47,violation_20251128_111144_14.jpg
20251128_111144,No Helmet,0.50,violation_20251128_111144_15.jpg
20251128_111145,No Helmet,0.36,violation_20251128_111145_16.jpg
20251128_111145,No Helmet,0.37,violation_20251128_111145_17.jpg
20251128_111146,No Helmet,0.49,violation_20251128_111146_18.jpg
20251128_111146,No Helmet,0.52,violation_20251128_111146_19.jpg
20251128_111146,No Helmet,0.50,violation_20251128_111146_20.jpg
20251128_111146,No Helmet,0.41,violation_20251128_111146_21.jpg
20251128_111146,No Helmet,0.49,violation_20251128_111146_22.jpg
20251128_111147,No Helmet,0.59,violation_20251128_111147_23.jpg
20251128_111147,No Helmet,0.59,violation_20251128_111147_24.jpg
20251128_111147,No Helmet,0.66,violation_20251128_111147_25.jpg
20251128_111147,No Helmet,0.60,violation_20251128_111147_26.jpg
20251128_111147,No Helmet,0.29,violation_20251128_111147_27.jpg
20251128_111148,No Helmet,0.76,violation_20251128_111148_28.jpg
20251128_111148,No Helmet,0.63,violation_20251128_111148_29.jpg
20251128_111148,No Helmet,0.68,violation_20251128_111148_30.jpg
20251128_111148,No Helmet,0.65,violation_20251128_111148_31.jpg
20251128_111149,No Helmet,0.65,violation_20251128_111149_32.jpg
20251128_111149,No Helmet,0.64,violation_20251128_111149_33.jpg
20251128_111149,No Helmet,0.78,violation_20251128_111149_34.jpg
20251128_111149,No Helmet,0.50,violation_20251128_111149_35.jpg
20251128_111149,No Helmet,0.67,violation_20251128_111149_36.jpg
20251128_111150,No Helmet,0.62,violation_20251128_111150_37.jpg
20251128_111150,No Helmet,0.62,violation_20251128_111150_38.jpg
20251128_111150,No Helmet,0.65,violation_20251128_111150_39.jpg
20251128_111150,No Helmet,0.62,violation_20251128_111150_40.jpg
20251128_111151,No Helmet,0.71,violation_20251128_111151_41.jpg
20251128_111151,No Helmet,0.81,violation_20251128_111151_42.jpg
20251128_111151,No Helmet,0.70,violation_20251128_111151_43.jpg
20251128_111151,No Helmet,0.70,violation_20251128_111151_44.jpg
20251128_111151,No Helmet,0.71,violation_20251128_111151_45.jpg
20251128_111152,No Helmet,0.73,violation_20251128_111152_46.jpg
20251128_111152,No Helmet,0.79,violation_20251128_111152_47.jpg
20251128_111152,No Helmet,0.76,violation_20251128_111152_48.jpg
20251128_111152,No Helmet,0.78,violation_20251128_111152_49.jpg
20251128_111152,No Helmet,0.75,violation_20251128_111152_50.jpg
20251128_111153,No Helmet,0.74,violation_20251128_111153_51.jpg
20251128_111153,No Helmet,0.75,violation_20251128_111153_52.jpg
20251128_111153,No Helmet,0.78,violation_20251128_111153_53.jpg
20251128_111153,No Helmet,0.75,violation_20251128_111153_54.jpg
20251128_111154,No Helmet,0.68,violation_20251128_111154_55.jpg
20251128_111154,No Helmet,0.72,violation_20251128_111154_56.jpg
20251128_111154,No Helmet,0.72,violation_20251128_111154_57.jpg
20251128_111154,No Helmet,0.55,violation_20251128_111154_58.jpg
20251128_111154,No Helmet,0.83,violation_20251128_111154_59.jpg
20251128_111155,No Helmet,0.63,violation_20251128_111155_60.jpg
20251128_111155,No Helmet,0.70,violation_20251128_111155_61.jpg
20251128_111155,No Helmet,0.57,violation_20251128_111155_62.jpg
20251128_111155,No Helmet,0.29,violation_20251128_111155_63.jpg
20251128_111156,No Helmet,0.26,violation_20251128_111156_64.jpg
20251128_111156,No Helmet,0.28,violation_20251128_111156_65.jpg
20251128_111157,No Helmet,0.25,violation_20251128_111157_66.jpg
20251128_111157,No Helmet,0.26,violation_20251128_111157_67.jpg
20251128_111158,No Helmet,0.36,violation_20251128_111158_68.jpg
20251128_111158,No Helmet,0.41,violation_20251128_111158_69.jpg
20251128_111158,No Helmet,0.28,violation_20251128_111158_70.jpg
20251128_111159,No Helmet,0.27,violation_20251128_111159_71.jpg
20251128_111159,No Helmet,0.32,violation_20251128_111159_72.jpg
20251128_111159,No Helmet,0.50,violation_20251128_111159_73.jpg
20251128_111159,No Helmet,0.68,violation_20251128_111159_74.jpg
20251128_111159,No Helmet,0.71,violation_20251128_111159_75.jpg
20251128_111200,No Helmet,0.85,violation_20251128_111200_76.jpg
20251128_111200,No Helmet,0.86,violation_20251128_111200_77.jpg
20251128_111200,No Helmet,0.83,violation_20251128_111200_78.jpg
20251128_111200,No Helmet,0.78,violation_20251128_111200_79.jpg
20251128_111200,No Helmet,0.81,violation_20251128_111200_80.jpg
20251128_111201,No Helmet,0.72,violation_20251128_111201_81.jpg
20251128_111201,No Helmet,0.58,violation_20251128_111201_82.jpg
20251128_111201,No Helmet,0.50,violation_20251128_111201_83.jpg
20251128_111201,No Helmet,0.53,violation_20251128_111201_84.jpg
20251128_111202,No Helmet,0.52,violation_20251128_111202_85.jpg
20251128_111202,No Helmet,0.40,violation_20251128_111202_86.jpg
20251128_111203,No Helmet,0.34,violation_20251128_111203_87.jpg
20251128_111204,No Helmet,0.43,violation_20251128_111204_88.jpg
20251128_111204,No Helmet,0.54,violation_20251128_111204_89.jpg
20251128_111204,No Helmet,0.68,violation_20251128_111204_90.jpg
20251128_111204,No Helmet,0.50,violation_20251128_111204_91.jpg
20251128_111205,No Helmet,0.37,violation_20251128_111205_92.jpg
20251128_111205,No Helmet,0.59,violation_20251128_111205_93.jpg
20251128_111205,No Helmet,0.43,violation_20251128_111205_94.jpg
20251128_111206,No Helmet,0.55,violation_20251128_111206_95.jpg
20251128_111206,No Helmet,0.67,violation_20251128_111206_96.jpg
20251128_111206,No Helmet,0.59,violation_20251128_111206_97.jpg
20251128_111206,No Helmet,0.41,violation_20251128_111206_98.jpg
20251128_111207,No Helmet,0.45,violation_20251128_111207_99.jpg
20251128_111244,No Helmet,0.84,violation_20251128_111244_0.jpg
20251128_111244,No Helmet,0.57,violation_20251128_111244_1.jpg
20251128_111244,No Helmet,0.48,violation_20251128_111244_2.jpg
20251128_111244,No Helmet,0.57,violation_20251128_111244_3.jpg
20251128_111245,No Helmet,0.69,violation_20251128_111245_4.jpg
20251128_111245,No Helmet,0.65,violation_20251128_111245_5.jpg
20251128_111245,No Helmet,0.45,violation_20251128_111245_6.jpg
20251128_111245,No Helmet,0.47,violation_20251128_111245_7.jpg
20251128_111246,No Helmet,0.37,violation_20251128_111246_8.jpg
20251128_111246,No Helmet,0.45,violation_20251128_111246_9.jpg
20251128_111246,No Helmet,0.50,violation_20251128_111246_10.jpg
20251128_111246,No Helmet,0.45,violation_20251128_111246_11.jpg
20251128_111246,No Helmet,0.48,violation_20251128_111246_12.jpg
20251128_111247,No Helmet,0.56,violation_20251128_111247_13.jpg
20251128_111247,No Helmet,0.56,violation_20251128_111247_14.jpg
20251128_111247,No Helmet,0.76,violation_20251128_111247_15.jpg
20251128_111247,No Helmet,0.72,violation_20251128_111247_16.jpg
20251128_111247,No Helmet,0.62,violation_20251128_111247_17.jpg
20251128_111248,No Helmet,0.56,violation_20251128_111248_18.jpg
20251128_111248,No Helmet,0.53,violation_20251128_111248_19.jpg
20251128_111248,No Helmet,0.61,violation_20251128_111248_20.jpg
20251128_111248,No Helmet,0.49,violation_20251128_111248_21.jpg
20251128_111248,No Helmet,0.36,violation_20251128_111248_22.jpg
20251128_111249,No Helmet,0.50,violation_20251128_111249_23.jpg
20251128_111249,No Helmet,0.49,violation_20251128_111249_24.jpg
20251128_111249,No Helmet,0.61,violation_20251128_111249_25.jpg
20251128_111249,No Helmet,0.65,violation_20251128_111249_26.jpg
20251128_111249,No Helmet,0.75,violation_20251128_111249_27.jpg
20251128_111250,No Helmet,0.40,violation_20251128_111250_28.jpg
20251128_111250,No Helmet,0.47,violation_20251128_111250_29.jpg
20251128_111250,No Helmet,0.52,violation_20251128_111250_30.jpg
20251128_111250,No Helmet,0.69,violation_20251128_111250_31.jpg
20251128_111250,No Helmet,0.63,violation_20251128_111250_32.jpg
20251128_111251,No Helmet,0.61,violation_20251128_111251_33.jpg
20251128_111251,No Helmet,0.65,violation_20251128_111251_34.jpg
20251128_111251,No Helmet,0.66,violation_20251128_111251_35.jpg
20251128_111251,No Helmet,0.81,violation_20251128_111251_36.jpg
20251128_111251,No Helmet,0.67,violation_20251128_111251_37.jpg
20251128_111252,No Helmet,0.80,violation_20251128_111252_38.jpg
20251128_111252,No Helmet,0.81,violation_20251128_111252_39.jpg
20251128_111252,No Helmet,0.83,violation_20251128_111252_40.jpg
20251128_111252,No Helmet,0.84,violation_20251128_111252_41.jpg
20251128_111252,No Helmet,0.82,violation_20251128_111252_42.jpg
20251128_111253,No Helmet,0.79,violation_20251128_111253_43.jpg
20251128_111253,No Helmet,0.82,violation_20251128_111253_44.jpg
20251128_111253,No Helmet,0.81,violation_20251128_111253_45.jpg
20251128_111253,No Helmet,0.83,violation_20251128_111253_46.jpg
20251128_111254,No Helmet,0.81,violation_20251128_111254_47.jpg
20251128_111254,No Helmet,0.79,violation_20251128_111254_48.jpg
20251128_111254,No Helmet,0.84,violation_20251128_111254_49.jpg
20251128_111254,No Helmet,0.83,violation_20251128_111254_50.jpg
20251128_111254,No Helmet,0.83,violation_20251128_111254_51.jpg
20251128_111255,No Helmet,0.81,violation_20251128_111255_52.jpg
20251128_111255,No Helmet,0.81,violation_20251128_111255_53.jpg
20251128_111255,No Helmet,0.83,violation_20251128_111255_54.jpg
20251128_111255,No Helmet,0.83,violation_20251128_111255_55.jpg
20251128_111256,No Helmet,0.82,violation_20251128_111256_56.jpg
20251128_111256,No Helmet,0.85,violation_20251128_111256_57.jpg
20251128_111256,No Helmet,0.85,violation_20251128_111256_58.jpg
20251128_111256,No Helmet,0.84,violation_20251128_111256_59.jpg
20251128_111256,No Helmet,0.83,violation_20251128_111256_60.jpg
20251128_111257,No Helmet,0.84,violation_20251128_111257_61.jpg
20251128_111257,No Helmet,0.82,violation_20251128_111257_62.jpg
20251128_111257,No Helmet,0.73,violation_20251128_111257_63.jpg
20251128_111257,No Helmet,0.54,violation_20251128_111257_64.jpg
20251128_111258,No Helmet,0.27,violation_20251128_111258_65.jpg
20251128_111258,No Helmet,0.51,violation_20251128_111258_66.jpg
20251128_111258,No Helmet,0.74,violation_20251128_111258_67.jpg
20251128_111258,No Helmet,0.46,violation_20251128_111258_68.jpg
20251128_111258,No Helmet,0.64,violation_20251128_111258_69.jpg
